timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,event_class,source,risk_level,accel_mag,gyro_mag,jerk,braking_intensity,turn_sharpness,harsh_accel_flag,harsh_brake_flag,harsh_turn_flag,tilt_angle,impact_score
22-3-2023 20:32:53:151943,-1.063621,-2.801675,0.39065,0.021928,0.025836,0.120848,sudden-acc,kaggle,1,3.022131674789502,0.12550926333940457,1.0809139985963054,2.801675,0.120848,0,0,0,-20.60626279238603,1.5707796484965137
22-3-2023 20:32:53:199945,-2.050384,-4.401573,4.059875,0.103422,-0.036217,0.133631,sudden-acc,kaggle,1,6.32933680865618,0.17281500320863347,3.307205133866678,4.401573,0.133631,0,0,0,-18.901928614101987,3.5757407645850656
22-3-2023 20:32:53:247937,-1.370189,-4.832683,0.409809,0.106884,0.025569,0.142686,sudden-acc,kaggle,1,5.039859749109195,0.1801034641893376,1.2894770595469849,4.832683,0.142686,0,0,0,-15.775600621154261,2.456818056764575
22-3-2023 20:32:53:287977,-2.021644,-3.146563,-2.742084,-0.062496,0.032494,0.148545,sudden-acc,kaggle,1,4.637556235644049,0.16439959573247132,0.4023035134651458,3.146563,0.148545,0,0,0,-25.844405141529347,2.0250334270169046
22-3-2023 20:32:53:335974,0.756621,-1.086815,-2.598383,-0.084867,0.048206,0.118185,sudden-acc,kaggle,1,2.916373843757861,0.15327726625302265,1.7211823918861882,1.086815,0.118185,0,0,0,15.036774690445133,1.7288874349449075
22-3-2023 20:32:53:375922,-2.424013,0.446021,-2.866629,-0.084334,-0.078562,0.144284,sudden-acc,kaggle,1,3.7805205435562708,0.18466749593796955,0.8641466997984097,0.0,0.144284,0,0,0,-39.880237544729745,1.8268524761434222
22-3-2023 20:32:53:423909,-1.456411,0.656786,-3.977935,-0.167692,-0.096672,0.138425,sudden-acc,kaggle,1,4.286778244199483,0.23796546613531974,0.5062577006432121,0.0,0.138425,0,0,0,-19.861332114561776,1.9379782477133527
22-3-2023 20:32:53:471897,6.629299,-4.114166,-7.19689,-0.188732,-0.14381,0.111527,sudden-acc,kaggle,1,10.614574545362474,0.26218191328350626,6.327796301162992,4.114166,0.111527,0,0,0,38.648934506660034,6.222823282478939
22-3-2023 20:32:53:519950,-1.590534,-0.751507,-2.684605,0.02033,-0.01065,0.132832,sudden-acc,kaggle,1,3.2096207224888738,0.13480011729965224,7.404953822873601,0.751507,0.132832,0,0,0,-29.70615708174942,3.5457744710475256
22-3-2023 20:32:53:559945,-0.59419,-4.372832,-4.265341,-0.040924,-0.040212,0.133631,sudden-acc,kaggle,1,6.1374143825070995,0.14542703627936587,2.9277936600182257,4.372832,0.133631,0,0,0,-5.555757870244231,3.3769319618921174
22-3-2023 20:32:53:607935,-0.737894,-2.897478,-2.885788,-0.10777,-0.067909,0.104869,sudden-acc,kaggle,1,4.155434838457222,0.16499549188386936,1.981979544049877,2.897478,0.104869,0,0,0,-10.228439302564695,2.306266446163013
22-3-2023 20:32:53:655890,-2.950926,-1.441283,1.118744,-0.011362,-0.150468,0.130968,sudden-acc,kaggle,1,3.469416245004482,0.19980573338120206,0.6860185934527405,1.441283,0.130968,0,0,0,-58.2719809344015,1.6535137960519755
22-3-2023 20:32:53:695932,-3.851467,0.149034,1.003784,0.036842,-0.090546,0.1062,sudden-acc,kaggle,1,3.9829124398988487,0.14434109283222155,0.5134961948943668,0.0,0.1062,0,0,0,-75.23913866430136,1.790516162277516
22-3-2023 20:32:53:743882,0.909905,-2.648392,-10.779893,-0.094188,-0.052729,0.102205,sudden-acc,kaggle,1,11.137683798085577,0.14865257754240255,7.1547713581867285,2.648392,0.102205,0,0,0,4.68606258700176,6.646100699952971
22-3-2023 20:32:53:791867,-2.883864,-1.575407,-5.424547,-0.026276,-0.240218,0.125642,sudden-acc,kaggle,1,6.342262131239452,0.2723619427599972,4.795421666846125,1.575407,0.125642,0,0,0,-27.046012809788323,4.057239935377617
22-3-2023 20:32:53:831886,-0.546289,-0.512002,-2.52174,0.001687,-0.004259,0.100341,sudden-acc,kaggle,1,2.630541835273676,0.10044551424030841,3.711720295965776,0.512002,0.100341,0,0,0,-11.985940599921124,2.195866477171296
22-3-2023 20:32:53:879860,-4.071812,4.795443,-1.161348,-0.011895,0.078833,0.103004,sudden-acc,kaggle,1,6.397238131154491,0.1302534334672219,3.7666962958808146,0.0,0.103004,0,0,0,-39.53097646801415,3.727980171266207
22-3-2023 20:32:53:927865,-1.034881,-2.13106,2.699484,-0.220424,-0.002128,0.115521,sudden-acc,kaggle,1,3.5916026052469947,0.2488701862437524,2.805635525907496,2.13106,0.115521,0,0,0,-16.746577035942877,2.3529927557441725
22-3-2023 20:32:53:967834,-0.16308,-1.393382,3.168915,-0.085133,-0.007188,0.08596,sudden-acc,kaggle,1,3.4655635561260456,0.12119577811541125,0.1260390491209491,1.393382,0.08596,0,0,0,-2.697179687203717,1.4603958706213263
22-3-2023 20:32:54:15844,-3.190431,-2.169381,7.872805,0.05362,0.098807,0.12431,sudden-acc,kaggle,1,8.767332687707647,0.1676034121042886,5.301769131581601,2.169381,0.12431,0,0,0,-21.339892919091454,5.147744838188826
22-3-2023 20:32:54:55827,-4.071812,-3.932142,-1.439175,-0.042522,-0.023434,0.152007,sudden-acc,kaggle,1,5.840600855402893,0.15957255681664062,2.926731832304754,3.932142,0.152007,0,0,0,-44.199300826137375,3.2621316588975757
22-3-2023 20:32:54:111818,-0.096019,2.323745,3.590445,-0.047848,-0.05992,0.138159,sudden-acc,kaggle,1,4.2778856660049955,0.1580118564696966,1.5627151893978972,0.0,0.138159,0,0,0,-1.2861366399958158,2.2273723801622767
22-3-2023 20:32:54:151810,-3.13295,-0.071311,-0.414091,-0.037195,0.223179,0.116054,sudden-acc,kaggle,1,3.1610017901769685,0.2542850073873802,1.116883875828027,0.071311,0.116054,0,0,0,-82.3611629304635,1.6757513810354097
22-3-2023 20:32:54:201999,-0.804955,-0.138373,-7.014865,-0.148784,-0.042342,0.125375,sudden-acc,kaggle,1,7.062253932518924,0.19911909563123273,3.901252142341956,0.138373,0.125375,0,0,0,-6.54479077542709,4.055012944399526
22-3-2023 20:32:54:242002,-1.638435,-3.884241,-4.361142,-0.236936,-0.196808,0.085694,sudden-acc,kaggle,1,6.065587930239738,0.31971161786209773,0.996666002279186,3.884241,0.085694,0,0,0,-15.671391860764727,2.8211484581382806
22-3-2023 20:32:54:290001,-2.567717,-0.061731,-1.046385,-0.120287,-0.047403,0.110195,sudden-acc,kaggle,1,2.77342800098993,0.16987920650568156,3.2921599292498085,0.061731,0.110195,0,0,0,-67.79352697053669,2.147982941122619
22-3-2023 20:32:54:330009,1.685903,0.704687,-3.297739,-0.134669,-0.103596,0.111793,sudden-acc,kaggle,1,3.770137292659115,0.20338521486578123,0.9967092916691849,0.0,0.111793,0,0,0,26.562440459451306,1.8680832690241358
22-3-2023 20:32:54:378010,-2.586877,-1.450864,-1.6691,-0.025211,0.008791,0.102472,sudden-acc,kaggle,1,3.4033562507655586,0.10589328111830323,0.3667810418935562,1.450864,0.102472,0,0,0,-49.47264951858699,1.5031447972097816
22-3-2023 20:32:54:425989,-2.088706,0.359799,-0.883522,0.030184,0.026634,0.112059,sudden-acc,kaggle,1,2.2962489410603983,0.11906999325186846,1.1071073097051602,0.0,0.112059,0,0,0,-65.45241286833455,1.2863527673112678
22-3-2023 20:32:54:465976,1.408077,-1.335901,-6.037682,-0.097117,-0.131293,0.097412,sudden-acc,kaggle,1,6.341996235638587,0.19015430913339829,4.045747294578188,1.335901,0.097412,0,0,0,12.82795520229464,3.807568975368911
22-3-2023 20:32:54:513985,1.312274,-6.011051,-0.289547,-0.075279,0.081763,0.092352,sudden-acc,kaggle,1,6.15943460399459,0.1445026225159945,0.1825616316439964,6.011051,0.092352,0,0,0,12.301211669086781,2.561893117845834
22-3-2023 20:32:54:562010,-2.491075,-4.909325,-0.097942,-0.030537,0.090285,0.128571,sudden-acc,kaggle,1,5.506043883462427,0.16004496754037598,0.6533907205321636,4.909325,0.128571,0,0,0,-26.899412328428003,2.4464482598067328
22-3-2023 20:32:54:601966,-2.337791,-4.487795,5.707672,-0.06436,-0.039946,0.126441,sudden-acc,kaggle,1,7.627784106887793,0.14739477262440484,2.121740223425366,4.487795,0.126441,0,0,0,-17.847445225448986,3.731854141570049
22-3-2023 20:32:54:649954,-2.222828,-4.219549,-2.56006,-0.139462,-0.077497,0.04468,sudden-acc,kaggle,1,5.41289804860437,0.16568565675096925,2.2148860582834233,4.219549,0.04468,0,0,0,-24.245921949576676,2.8793307339520657
22-3-2023 20:32:54:699017,-2.337791,-1.872394,3.06353,-0.010563,0.061522,0.09901,sudden-acc,kaggle,1,4.284430196865973,0.1170449210901524,1.1284678517383968,1.872394,0.09901,0,0,0,-33.06896051413412,2.087425910594954
22-3-2023 20:32:54:747002,-0.99656,-6.087693,-2.243914,-0.073149,0.042347,0.125375,sudden-acc,kaggle,1,6.564166964302858,0.15120494447933902,2.2797367674368854,6.087693,0.125375,0,0,0,-8.732308518811003,3.3549492992960106
22-3-2023 20:32:54:787047,-1.207325,-1.010173,2.000126,-0.033733,0.02264,0.098477,sudden-acc,kaggle,1,2.545306889439857,0.10652795134611384,4.018860074863001,1.010173,0.098477,0,0,0,-28.31598039694144,2.2557391636386774
22-3-2023 20:32:54:836944,-1.216905,10.696862,15.642365,-0.021749,-0.035152,0.030299,sudden-acc,kaggle,1,18.989136294715827,0.05125145369645626,16.44382940527597,0.0,0.030299,1,0,0,-3.674276241645,12.54417877557806
22-3-2023 20:32:54:876957,-3.046728,-4.669819,1.406151,0.053087,0.176573,0.124576,sudden-acc,kaggle,1,5.750393172083628,0.22252063651266146,13.238743122632199,4.669819,0.124576,0,0,0,-31.993936268946165,6.3385363965769095
22-3-2023 20:32:54:924950,-1.092362,-2.111899,-1.400854,-0.102444,-0.041543,0.12431,sudden-acc,kaggle,1,2.75966738114596,0.16635374983750742,2.990725790937668,2.111899,0.12431,0,0,0,-23.317813764703708,2.0509908146909366
22-3-2023 20:32:54:964950,1.321855,-1.939455,-1.621199,-0.125081,0.011721,0.111527,sudden-acc,kaggle,1,2.8525554395403083,0.16799080370960787,0.09288805839434833,1.939455,0.111527,0,0,0,27.606286872563906,1.2192858344473103
22-3-2023 20:32:55:12975,-1.762978,-5.857767,0.381069,-0.047049,-0.00346,0.135229,sudden-acc,kaggle,1,6.12917117052004,0.14322172475570874,3.276615730979732,5.857767,0.135229,0,0,0,-16.716554962571543,3.477619704928648
22-3-2023 20:32:55:60984,-1.8492,-1.987356,-0.442831,-0.007101,-0.038081,0.138159,sudden-acc,kaggle,1,2.7504951927420267,0.1434869194142797,3.3786759777780135,1.987356,0.138159,0,0,0,-42.246013230510115,2.1568469462544986
22-3-2023 20:32:55:103597,-4.704107,-4.459055,4.174835,-0.022282,-0.011183,0.134164,sudden-acc,kaggle,1,7.709801647104743,0.1364607119613554,4.959306454362716,4.459055,0.134164,0,0,0,-37.60008264001361,4.612650808739119
22-3-2023 20:32:55:151592,-2.778481,-3.510612,-1.918186,-0.076877,0.038353,0.139224,sudden-acc,kaggle,1,4.870707424235313,0.16359812931082066,2.83909422286943,3.510612,0.139224,0,0,0,-34.781410355568376,2.8490906753482004
22-3-2023 20:32:55:191587,-2.903025,-2.102319,0.084082,-0.108037,-0.039413,0.147746,sudden-acc,kaggle,1,3.585299026735427,0.1872278249993841,1.2854083974998858,2.102319,0.147746,0,0,0,-54.066859104169474,1.8759104774439517
22-3-2023 20:32:55:239578,-0.699573,-4.679399,-0.711077,-0.106705,-0.09534,0.120315,sudden-acc,kaggle,1,4.784538419059774,0.186952859967426,1.1992393923243467,4.679399,0.120315,0,0,0,-8.407664238842166,2.329673043311441
22-3-2023 20:32:55:287572,0.632078,-1.901134,-3.029491,-0.055838,-0.047935,0.146947,sudden-acc,kaggle,1,3.632030947434369,0.16434435578382361,1.152507471625405,1.901134,0.146947,0,0,0,10.022145435545601,1.8478679271965164
22-3-2023 20:32:55:335564,-1.552213,-2.897478,-0.097942,-0.046517,-0.041011,0.141887,sudden-acc,kaggle,1,3.2885158648267154,0.15484719622582774,0.3435150826076536,2.897478,0.141887,0,0,0,-28.164861663787974,1.4649150295807305
22-3-2023 20:32:55:375559,-0.651672,-3.740537,2.143829,-0.041457,-0.017841,0.132033,sudden-acc,kaggle,1,4.36030918917386,0.13953385689143694,1.0717933243471442,3.740537,0.132033,0,0,0,-8.59537078958104,2.1075218300411183
22-3-2023 20:32:55:423548,-1.887521,1.068735,-1.774483,-0.061431,0.000801,0.132033,sudden-acc,kaggle,1,2.8024489188841604,0.14562665432880068,1.5578602702896993,0.0,0.132033,0,0,0,-42.339756501423636,1.6320256449392143
22-3-2023 20:32:55:471594,1.13025,-7.007394,-6.123905,-0.123217,-0.008253,0.129636,sudden-acc,kaggle,1,9.37460656149158,0.17904198835468735,6.57215764260742,7.007394,0.129636,0,0,0,6.924714892471738,5.775202513885264
22-3-2023 20:32:55:511585,0.229709,-2.380145,-1.161348,-0.125081,-0.08815,0.128571,sudden-acc,kaggle,1,2.658305028173028,0.19986540746712525,6.7163015333185525,2.380145,0.128571,0,0,0,4.9572154724331705,3.138172093504914
22-3-2023 20:32:55:559537,0.488375,-6.537963,-6.526274,-0.169557,0.005595,0.104336,sudden-acc,kaggle,1,9.250714710392382,0.19916546178993988,6.592409682219354,6.537963,0.104336,0,0,0,3.026235449004646,5.737758427359741
22-3-2023 20:32:55:599579,0.018944,-0.397039,-0.222485,-0.090193,-0.029293,0.118185,sudden-acc,kaggle,1,0.4555199423537898,0.1515273946288261,8.795194768038591,0.397039,0.118185,0,0,0,2.3834837193070917,2.866224625741741
22-3-2023 20:32:55:647572,0.114746,-3.472291,2.651581,-0.040924,-0.066311,0.124843,sudden-acc,kaggle,1,4.37045229155496,0.14716554333810616,3.91493234920117,3.472291,0.124843,0,0,0,1.5044706204939267,2.966810284383767
22-3-2023 20:32:55:695528,4.435428,-11.682544,-2.138531,-0.035065,0.087888,0.098743,sudden-acc,kaggle,1,12.67786144004899,0.13676269527177357,8.30740914849403,11.682544,0.098743,0,1,0,20.478517856539423,7.604396129149337
22-3-2023 20:32:55:735528,-3.276653,-3.960882,3.858688,-0.058501,-0.064447,0.1323,sudden-acc,kaggle,1,6.427636749356407,0.15836373577937596,6.2502246906925825,3.960882,0.1323,0,0,0,-30.6488901471332,4.49363122768415
22-3-2023 20:32:55:783508,-1.533052,-4.947646,-1.333792,-0.04918,0.01971,0.128571,sudden-acc,kaggle,1,5.348686799139019,0.13905990989857572,1.078949950217388,4.947646,0.128571,0,0,0,-16.655835483002694,2.5048776776903967
22-3-2023 20:32:55:831502,-1.188164,1.336982,-2.866629,-0.019885,0.017846,0.12431,sudden-acc,kaggle,1,3.3788779769120105,0.12714900330321116,1.9698088222270083,0.0,0.12431,0,0,0,-20.587935707897508,1.9806385384238703
22-3-2023 20:32:55:879499,-7.214126,-4.401573,-3.987514,-0.106439,0.088953,0.120848,sudden-acc,kaggle,1,9.344395470997629,0.18397319379192176,5.965517494085619,4.401573,0.120848,0,0,0,-50.53626608999487,5.582605394762314
22-3-2023 20:32:55:919535,-0.728314,-0.492841,2.718643,0.062941,0.195481,0.159997,sudden-acc,kaggle,1,2.857333248909899,0.2603333072255642,6.487062222087729,0.492841,0.159997,0,0,0,-14.767239936978712,3.1671519583579477
22-3-2023 20:32:55:967492,-1.628855,-4.736881,-9.160836,-0.166361,-0.166181,0.125109,sudden-acc,kaggle,1,10.44088724381611,0.26635384165241544,7.583553994906211,4.736881,0.125109,0,0,0,-8.975223076886493,6.531327248494032
22-3-2023 20:32:56:15499,-6.926719,-6.260137,5.046637,-0.059833,0.025037,0.126707,sudden-acc,kaggle,1,10.613071957425852,0.14234290676742553,0.17218471360974164,6.260137,0.126707,0,0,0,-40.74239512115992,4.339587069083492
22-3-2023 20:32:56:55477,1.848767,-7.563047,-2.703764,-0.061697,-0.084687,0.108064,sudden-acc,kaggle,1,8.241841973260225,0.15051988531087845,2.371229984165627,7.563047,0.108064,0,0,0,12.962588265467241,4.053261750147041
22-3-2023 20:32:56:103518,-2.040804,2.11298,0.361908,-0.012161,-0.045538,0.091286,sudden-acc,kaggle,1,2.9598214215185346,0.10273623100445141,5.282020551741691,0.0,0.091286,0,0,0,-43.59073311697582,2.7993556034312563
22-3-2023 20:32:56:151510,-0.488808,-6.336778,-0.337448,-0.005237,-0.070306,0.112592,sudden-acc,kaggle,1,6.3645549596850834,0.13284320934470079,3.404733538166549,6.336778,0.112592,0,0,0,-4.404744981820496,3.6070950081274082
22-3-2023 20:32:56:191469,-5.039414,-6.030211,-1.362532,-0.034799,0.03995,0.144817,sudden-acc,kaggle,1,7.97594079835984,0.15420420354192682,1.6113858386747566,6.030211,0.144817,0,0,0,-39.18503735544855,3.7200533320089413
22-3-2023 20:32:56:239483,-3.429937,-0.234175,-1.755321,-0.019885,0.038885,0.128305,sudden-acc,kaggle,1,3.860111082292192,0.13553460618971083,4.115829716067648,0.234175,0.128305,0,0,0,-62.692744325051166,2.8194537295940845
22-3-2023 20:32:56:279503,1.934989,-14.824857,1.837261,-0.089128,0.016514,0.097145,sudden-acc,kaggle,1,15.063070586128546,0.13286708999974373,11.202959503836354,14.824857,0.097145,1,1,0,7.3805606203298115,9.425976212602247
22-3-2023 20:32:56:327500,1.848767,-4.506956,-6.277188,-0.110167,-0.020238,0.080367,sudden-acc,kaggle,1,7.94567058174255,0.13785934579128103,7.117400004385996,4.506956,0.080367,0,0,0,13.454671544539602,5.354846037750203
22-3-2023 20:32:56:375492,-1.801299,-1.652048,0.361908,-0.157572,-0.042342,0.058263,sudden-acc,kaggle,1,2.470813243077874,0.1732522938289707,5.474857338664676,1.652048,0.058263,0,0,0,-46.80520553863987,2.6827581869792434
22-3-2023 20:32:56:415448,-0.335524,0.522663,-7.972888,-0.149583,0.007726,0.072111,sudden-acc,kaggle,1,7.997042955160927,0.16623706351472886,5.526229712083053,0.0,0.072111,0,0,0,-2.4046080232408307,4.906557214743705
22-3-2023 20:32:56:471433,-2.778481,-3.740537,-6.986125,-0.097117,0.048739,0.101406,sudden-acc,kaggle,1,8.397470823489355,0.1486283238349945,0.40042786832842836,3.740537,0.101406,0,0,0,-19.321660511101282,3.523705187044769
22-3-2023 20:32:56:511418,6.552657,-9.143785,-1.879866,-0.030537,0.033292,0.063323,sudden-acc,kaggle,1,11.40526256005665,0.07778603963437142,3.0077917365672953,9.143785,0.063323,0,1,0,35.06667228790316,5.48777835688316
22-3-2023 20:32:56:559419,-0.59419,-6.892432,-4.619809,-0.094721,0.040483,0.067317,sudden-acc,kaggle,1,8.31873282580977,0.1230549455284102,3.0865297342468807,6.892432,0.067317,0,0,0,-4.096007838389282,4.290368534256496
22-3-2023 20:32:56:599465,1.724224,-7.821713,1.693558,-0.076611,-0.006389,0.071845,sudden-acc,kaggle,1,8.186591559123308,0.1052224722528415,0.1321412666864621,7.821713,0.071845,0,0,0,12.158431172143125,3.3458457453311143
22-3-2023 20:32:56:647457,-0.661252,-2.006517,-0.241646,-0.080872,-0.025831,0.083563,sudden-acc,kaggle,1,2.1264424441091747,0.11912302847896371,6.0601491150141324,2.006517,0.083563,0,0,0,-18.1174755870465,2.7043586206915986
22-3-2023 20:32:56:695430,2.203235,-5.091349,-4.907216,-0.157572,-0.032755,0.075307,sudden-acc,kaggle,1,7.406540891379862,0.1776878427411397,5.280098447270687,5.091349,0.075307,0,0,0,17.305800059505454,4.599952243555493
22-3-2023 20:32:56:735393,-2.28031,-5.13925,-0.232067,-0.131739,-0.007455,0.078237,sudden-acc,kaggle,1,5.627215950280298,0.15340068225076445,1.7793249410995644,5.13925,0.078237,0,0,0,-23.905466087777935,2.8307040671172174
22-3-2023 20:32:56:783443,0.047685,-4.171648,-2.023569,-0.073681,0.047407,0.084096,sudden-acc,kaggle,1,4.636782547509641,0.12144319917558166,0.9904334027706563,4.171648,0.084096,0,0,0,0.589244239949708,2.188275999587728
22-3-2023 20:32:56:831433,0.833263,-6.011051,-5.309586,-0.103775,0.128102,0.073176,sudden-acc,kaggle,1,8.063421410491083,0.1803721153754094,3.4266388629814415,6.011051,0.073176,0,0,0,5.931456915129581,4.307471857703488
22-3-2023 20:32:56:876558,0.641659,-2.744194,-2.023569,-0.071284,-0.073236,0.066252,sudden-acc,kaggle,1,3.469460834146712,0.12179592709117985,4.5939605763443705,2.744194,0.066252,0,0,0,10.657918503188785,2.8025112846893503
22-3-2023 20:32:56:915446,0.747041,-8.750995,5.860956,-0.027874,0.012786,0.060659,sudden-acc,kaggle,1,10.558825170426964,0.06797025785591812,7.089364336280251,8.750995,0.060659,0,1,0,4.057088270945007,6.3707304464116365
22-3-2023 20:32:56:963432,-1.552213,-2.648392,-3.479763,-0.06942,0.003198,0.072111,sudden-acc,kaggle,1,4.6402689490159945,0.10014669203223837,5.918556221410969,2.648392,0.072111,0,0,0,-19.542699955682878,3.6617184536393603
22-3-2023 20:32:57:11426,2.82595,-5.158411,-4.773093,-0.083003,-0.021303,0.062257,sudden-acc,kaggle,1,7.574801266968659,0.10592096047053198,2.934532317952664,5.158411,0.062257,0,0,0,21.905231197271867,3.9420564903144224
22-3-2023 20:32:57:51479,1.55178,-9.239586,-0.500313,-0.103775,-0.003992,0.068383,sudden-acc,kaggle,1,9.382338925756464,0.12434396397895638,1.8075376587878056,9.239586,0.068383,0,1,0,9.520107609238162,4.332500057132615
22-3-2023 20:32:57:99474,-0.115179,-6.020631,1.674398,-0.018819,-0.013846,0.07584,sudden-acc,kaggle,1,6.250189797326638,0.079357243380803,3.132149128429826,6.020631,0.07584,0,0,0,-1.0559109998112646,3.463527830473844
22-3-2023 20:32:57:147429,-1.140263,-2.111899,-4.533587,-0.057968,-0.010118,0.061991,sudden-acc,kaggle,1,5.129690846624093,0.08547249282079,1.1204989507025456,2.111899,0.061991,0,0,0,-12.843388360767278,2.413667771706638
22-3-2023 20:32:57:196009,3.965997,-6.240976,-2.406776,-0.001775,0.07324,0.050273,sudden-acc,kaggle,1,7.77634132164741,0.08885168965191377,2.6466504750233177,6.240976,0.050273,0,0,0,30.664368746231965,3.931187178061534
22-3-2023 20:32:57:237786,-2.835963,-2.878317,0.601414,-0.029472,0.057261,0.05267,sudden-acc,kaggle,1,4.085228719331881,0.08319585209011324,3.6911126023155294,2.878317,0.05267,0,0,0,-43.96344767469587,2.766384024054445
22-3-2023 20:32:57:285839,1.360175,-5.915249,0.610992,-0.024945,-0.012248,0.049208,sudden-acc,kaggle,1,6.100291631282065,0.05651277548484059,2.015062911950184,5.915249,0.049208,0,0,0,12.88346783374255,3.0615893587433334
22-3-2023 20:32:57:325835,1.044028,-7.974997,-2.799566,-0.101379,0.005329,0.029766,sudden-acc,kaggle,1,8.516345542728349,0.10579279104929598,2.4160539114462836,7.974997,0.029766,0,0,0,7.041664889664345,4.163092227840013
22-3-2023 20:32:57:373779,3.046295,-12.870491,-3.192356,-0.07235,0.053799,0.01938,sudden-acc,kaggle,1,13.605902713118375,0.09221951692022681,5.089557170390027,12.870491,0.01938,0,1,0,12.937914804842803,6.996894091440427
22-3-2023 20:32:57:421776,3.24748,-5.273374,-3.623466,-0.114428,0.012786,0.028701,sudden-acc,kaggle,1,7.17524254275993,0.11866337421883806,6.430660170358445,5.273374,0.028701,0,0,0,26.910308611344156,4.834894080477158
22-3-2023 20:32:57:461758,1.638002,-5.848187,1.674398,-0.019352,0.023705,0.005797,sudden-acc,kaggle,1,6.299837331342532,0.031145338945017118,0.875405211417398,5.848187,0.005797,0,0,0,15.070479336944574,2.7919000976457378
22-3-2023 20:32:57:509811,0.967386,-4.535696,1.147488,-0.024678,0.007193,0.012455,sudden-acc,kaggle,1,4.777562410639551,0.028563437433194207,1.5222749207029809,4.535696,0.012455,0,0,0,11.682328432813216,2.376276471696673
22-3-2023 20:32:57:549781,-0.048118,-3.960882,4.75923,0.021928,0.062321,0.000737,sudden-acc,kaggle,1,6.192024850785726,0.06607032158238675,1.414462440146175,3.960882,0.000737,0,0,0,-0.445247900906633,2.920969768832859
22-3-2023 20:32:57:598561,1.398496,-4.813523,3.168915,0.001954,-0.064713,-0.01391,sudden-acc,kaggle,1,5.9302459485901595,0.06621992589092802,0.26177890219556676,4.813523,0.01391,0,0,0,13.640216417380323,2.4704980278620123
22-3-2023 20:32:57:646572,3.726491,-8.300724,0.03618,0.005416,0.062588,-0.019769,sudden-acc,kaggle,1,9.098904499425027,0.06585897175784027,3.1686585508348672,8.300724,0.019769,0,1,0,24.176808895204026,4.609917056547823
22-3-2023 20:32:57:686616,2.998394,-4.679399,-7.20647,-0.031603,-0.042342,-0.023498,sudden-acc,kaggle,1,9.10056874274004,0.05782517252027874,0.0016642433150124702,4.679399,0.023498,0,0,0,19.23680730146411,3.658074321846603
22-3-2023 20:32:57:734611,1.13983,-9.737759,-3.106134,-0.116293,0.05806,-0.014177,sudden-acc,kaggle,1,10.284514144914041,0.13075172189305959,1.1839454021740021,9.737759,0.014177,0,1,0,6.363148481209041,4.508214795185736
22-3-2023 20:32:57:782603,1.015287,-8.712674,-0.730238,-0.088329,0.044478,-0.007519,sudden-acc,kaggle,1,8.801973838820983,0.09918084535836545,1.4825403060930586,8.712674,0.007519,0,1,0,6.62367738296683,3.9953058809638207
22-3-2023 20:32:57:830600,-0.757054,-5.608682,-3.355219,-0.094987,0.105998,-0.036281,sudden-acc,kaggle,1,6.579357041079394,0.14688232410334473,2.2226167977415887,5.608682,0.036281,0,0,0,-6.607376634826017,3.342592552985238
22-3-2023 20:32:57:875876,1.791285,-8.607292,-2.473839,-0.052908,0.046076,-0.046135,sudden-acc,kaggle,1,9.133129634600069,0.08396840158654921,2.5537725935206748,8.607292,0.046135,0,1,0,11.310770017874324,4.444574152372195
22-3-2023 20:32:57:915898,1.408077,-4.679399,-2.5888,-0.073415,-0.037016,-0.074898,sudden-acc,kaggle,1,5.530039898511583,0.11121895919761163,3.603089736088486,4.679399,0.074898,0,0,0,14.751264973449832,3.3263085679904627
22-3-2023 20:32:57:963881,2.691827,-8.166602,-5.232944,-0.120021,0.003198,-0.096203,sudden-acc,kaggle,1,10.065933823121876,0.15385150260559693,4.535893924610293,8.166602,0.096203,0,1,0,15.51076965101138,5.433297157413517
22-3-2023 20:32:58:3882,1.906248,-8.1187,-5.568251,-0.142658,-0.017042,-0.095937,sudden-acc,kaggle,1,10.02758646567084,0.17275891495665283,0.03834735745103579,8.1187,0.095937,0,1,0,10.958642331029356,4.074366467990643
22-3-2023 20:32:58:56150,1.465558,-7.333122,-1.793642,-0.137332,-0.004259,-0.110318,sudden-acc,kaggle,1,7.690233425742811,0.17620521680415707,2.337353039928029,7.333122,0.110318,0,0,0,10.986279934192732,3.8301608473167805
22-3-2023 20:32:58:95949,3.563627,-11.605902,-1.994827,-0.095786,0.006128,-0.117509,sudden-acc,kaggle,1,12.303484603504083,0.1517263169690743,4.613251177761272,11.605902,0.117509,0,1,0,16.836627023752474,6.350887089820738
22-3-2023 20:32:58:143939,1.724224,-5.800286,0.333166,-0.008966,0.047674,-0.146538,sudden-acc,kaggle,1,6.060302440268803,0.15435862423590072,6.24318216323528,5.800286,0.146538,0,0,0,16.52963367582605,4.343383212348876
22-3-2023 20:32:58:183934,1.56136,-4.133327,0.90798,0.025922,0.032494,-0.152397,sudden-acc,kaggle,1,4.510727748260695,0.157964096328881,1.5495746920081075,4.133327,0.152397,0,0,0,20.251627206016817,2.3165527358053746
22-3-2023 20:32:58:231978,2.663086,-2.178961,0.764276,0.039505,0.02983,-0.167843,sudden-acc,kaggle,1,3.524771749644649,0.1749907042502544,0.9859559986160464,2.178961,0.167843,0,0,0,49.072078725401205,1.7581927107177497
